cd11c FITC	CD45 PE	F4/80 PeCy7	cd11b PB	MHCII APC	Ly6G APC cy7	PI
D	D	D	D	D	D	D
Q	Q	Q	Q	Q	Q	Q
8099.97	2558.55	3996.35	2758.1	825.367	1631.41	13369.7
80.2447	261.349	0	201.201	623.629	211.489	312.436
2538.09	1292.83	1810.27	1753.69	7.10963	1262.47	4289.07
7804.08	2592.59	4815.4	4423.64	758.161	944.366	13567.8
9173.74	2661.29	32741.6	2116.81	825.886	5909.78	125239
2788.63	1406.65	2010.83	2263.98	872.284	831.903	5226.81
14093.8	5238.52	45842.2	8891.33	2500.84	2202.96	158721
86.1669	41.3595	1210.21	441.316	148.422	41.3242	2830.13
22957.4	6376.85	3697.12	7379.85	1481.02	815.892	7791.16
2619.13	996.473	1271.16	1100.41	345.616	50.2561	4805.09
1070.93	290.667	1028.64	467.929	226.62	214.749	2444.73
2099.95	618.7	1636.61	1290.64	362.963	375.641	3432.94
2379.42	683.632	301.046	965.942	91.614	171.394	994.871
1956.16	509.958	168.406	609.55	0	26.7149	73.6965
947.195	501.23	41037.4	515.622	0	163.205	141700
3441.62	684.519	408.015	1623.97	224.978	16.026	177.979
207.346	766.555	27429.1	25.4254	0	872.495	103722
4132.83	1303.67	3809.57	2500.2	619.894	1176.27	9029.5
16526.3	4571.26	3248.92	4782.54	1285.8	952.467	8289.67
14495.5	4893.78	13874.7	12633.2	1955.34	6932.6	31459.8
2727.77	1893.29	35659.2	1746.78	453.366	1784.69	138444
10594.5	6741.44	54966.7	5685.94	54673	0	212252
0	0	111.731	34.8121	0	0	0
252.206	0	477.972	306.959	0	0	1546.09
3150.6	1235.85	3924.47	819.65	61.79	0	15882.8
903.53	457.326	1393.77	310.862	127.776	38.7945	4016.45
44.7668	0	0	53.6447	0	0	0
5.43858	0	27.3075	77.2663	189.85	5.77704	168.263
597.567	142.079	115.388	95.7835	69.0051	0	330.393
2546.08	281.667	564.263	1572.73	138.426	93.594	519.707
542.711	35.8746	185.856	321.427	0	68.8428	661.518
0	0	34.7148	0	0	0	0
0	173.713	0	153.602	0	0	0
127.473	46.2716	0	47.0039	0	0	0
118.288	100.161	0	23.2881	44.3816	0	551.148
1752.31	366.498	1251.29	737.079	107.465	9.64916	4400.11
2171.05	532.693	1220.12	978.052	228.882	101.943	2687.68
1681.77	782.593	0	677.513	131.978	0	492.713
2765.08	1636.73	2924.56	1975.27	231.279	441.33	11853.3
3371.98	1999.23	26184.2	1583.39	462.331	305.17	104167
351.119	622.427	28559	189.2	150.716	832.216	102546
0	0	0	0	0	30.8131	0
0	0	156.631	0	0	17.1161	53.7509
363.809	289.48	0	204.971	298.681	48.262	384.537
189.176	144.861	0	200.508	234.536	0	618.291
0	181.447	0	0	17.6958	0	0
70.2628	924.289	29441.6	18.0645	194.472	1045.76	115042
3227.72	1124.63	12529.4	1555.83	385.949	267.46	44951.8
1675.61	578.235	765.457	474.782	26.8932	339.636	4466.91
53.5184	0.827567	0	0	121.301	41.1989	0
0	0	0	30.6352	109.557	0	0
0	164.186	0	0	173.842	0	165.377
2334.79	1133.35	3435.13	1077.61	448.864	0	15518.8
876.744	392.452	65.964	305.523	44.4725	44.8098	205.267
586.014	262.374	803.188	256.12	78.2027	41.8245	1603.7
114.983	1062.16	31386.6	0	56.9732	1124.32	127718
1357.25	319.259	544.405	616.404	0	175.439	2225.31
4356.61	1171.88	4133.85	2440.16	328.054	1733.88	10543.2
0	108.726	38.42	147.301	7.95312	0	0
1760.68	880.445	2819.86	1129.44	505.792	0	8712.06
249.102	106.379	334.73	222.219	280.058	0	1503.65
101.652	512.172	26046.1	0	0	35.1599	96586
0	0	0	60.5095	75.3031	0	0
92.1263	0	0	27.7098	0	0	301.385
1660.8	383.57	222.909	530.062	145.684	103.053	0
97.5747	277.103	13.1025	0	86.5603	0	0
0	8.55844	92.3063	0	0	0	0
213.097	1187.71	18230.3	0	44.9406	23.0878	76482.3
531.178	247.061	54.5045	188.216	0	0	1708.21
2735.25	713.49	6771.6	1628.01	228.648	314.054	19761
96.5345	0	201.679	4.86925	150.001	93.7499	0
5.15314	138.015	0	0	15.8718	153.954	158.979
39.2431	100.613	0	0	0	26.4232	0
1105.66	465.237	2150.59	281.341	51.2612	47.9907	7084.12
352.069	541.612	25678.9	9.0368	132.331	0	94700.8
715.157	690.643	26893.7	638.714	370.009	355.71	107754
132.353	65.9961	32681.2	63.3483	199.534	171.922	115493
10625.2	5942.97	77963.2	5100.97	1706.42	519.698	245224
4514.46	1520.29	2889.34	2222.04	467.137	132.045	11486.8
42.9903	0	0	60.0802	0	0	97.8886
0	59.8563	0	0	0	8.46143	0
13694.3	3329.05	2846.62	3855.61	801.116	400.548	6327.66
7752.55	2647.18	5749.16	4566.69	1263.76	2108.5	14497.5
52.9842	105.453	231.37	37.4033	0	59.5015	467.813
13272.3	10657.8	83595.6	7118.78	2187.7	842.178	242848
198.418	0	39.7741	0	74.2499	0	0
8221.8	2759.44	8812.16	5071.69	1241.36	1130.96	25817.8
11957.2	5861.09	40916.2	8077.34	1615.85	1350.65	158106
16243.4	6398.21	52623.5	10068.6	2112.25	3085.02	182157
0	4.90376	0	11.4472	0	0	8.04689
0	0	0	0	41.6534	0	0
354.023	266.306	156.588	281.818	0	96.1144	1025.72
367.902	139.954	0	220.67	108.712	41.7905	0
1532.54	2334.43	41789.1	1781.69	1125.64	655.495	149395
0	0	0	15.1469	78.56	0	108.546
0	0	111.891	49.3673	0	0	370.407
0	283.254	30388.8	0	246.018	0	114729
1013.82	490.711	579.697	334.022	0	13.312	2075.42
1145.81	699.332	2698.89	349.561	76.7453	6.89297	10692.8
1411	310.791	863.843	849.69	136.359	246.291	4049.9
0	208.242	0	0	0	0	0
983.851	48.9333	556.203	422.457	0	0	1148.89
0	0	486.213	92.8662	0	0	107.244
2424.45	771.558	1503.58	1159.92	281.434	125.373	4341.96
142.491	499.351	34595.2	120.199	25.0669	129.022	126825
1427.73	504.184	1595.1	964.981	192.255	522.964	3434.51
216.018	9.76215	776.713	249.579	31.1154	131.538	228.781
1498.99	604.17	745.232	876.259	98.0283	0	2170.75
0	0	0	0	0	0	196.719
887.508	266.134	192.788	411.879	0.942843	50.3557	321.929
178.573	96.515	306.312	39.8215	194.443	25.1612	1176.7
0	52.3128	0	0	174.088	0	196.818
2619.87	580.468	3153.81	1294.44	569.847	1118.42	7311.66
746.758	328.754	361.733	327.378	125.983	21.3788	2162.62
901.425	137.453	0	195.073	253.218	0	0
617.082	275.516	450.581	182.779	0	73.3422	1495.19
1871.18	280.266	1810.82	1401.8	229.878	586.296	2993.32
577.206	207.171	988.974	234.431	361.062	0	4288.84
173.395	633.947	29040.4	68.4971	0	1583.25	114199
10.303	0	1499.52	251.137	210.201	11.1206	0
0	24.1851	0	0	0	11.372	0
259.155	0	523.237	145.793	0	81.337	685.594
1653.6	268.722	669.956	695.081	198.612	72.5652	1786.92
504.4	401.877	0	216.828	0	1.13174	0
173.046	0	320.348	103.279	60.1266	0	8.44341
0	0	313.922	155.312	98.0222	48.593	0
611.45	420.703	161.961	383.404	297.219	0	880.944
1251.4	691.57	31827.4	1441.18	364.085	444.888	115476
1633	481.751	1894.09	414.553	63.2897	0	5018.25
1153.83	649.748	563.112	370.766	7.43412	172.551	3055.68
541.814	184.645	190.012	587.498	80.7891	32.6029	463.024
1721.96	712.371	1346.56	725.404	298.75	565.559	4471.69
884.921	158.689	306.479	501.133	104.761	0	1030.58
1922.75	621.077	1675.72	914.005	417.088	181.297	3585.27
14.9629	0	0	129.575	2.1946	0	104.5
240.497	61.2738	0	25.0034	88.9279	0	238.563
0	24.7431	0	14.3429	47.4844	0	172.741
4969.59	1706.08	3565.46	2873.11	1814.12	692.437	9539
111.364	260.224	9336.92	8136.06	341.95	30.1284	38381.1
128.922	0	289.099	241.032	34.9462	0	410.014
1743.51	508.617	1944.63	528.063	186.727	137.524	7948.49
146.447	85.6954	733.758	12.8284	0	50.381	3004.17
721.743	220.32	338.779	279.185	0	0	618.422
0	0	58.1201	101.517	176.314	42.1132	0
538.602	178.581	0	277.625	39.7003	102.434	0
343.873	0	9196.9	232.111	0	39.3213	26324.5
2280.1	684.702	1613.95	1178.95	251.859	166.663	5932.2
806.976	339.513	0	227.859	287.533	169.886	373.617
1073.64	647.407	431.158	631.024	777.187	0	1615.02
2657.66	688.191	2828.69	703.096	175.004	119.875	8111.39
2481.44	600.643	1801.23	1156.07	268.678	1412.57	4891.78
0	0	0	0	0	0	0
80.1905	192.086	0	101.459	0	0	60.1615
729.884	147.173	108.654	264.669	0	60.3372	590.016
809.83	728.964	23071.6	246.687	0	87.0159	85264.1
926.827	0	1047.83	295.42	0	142.628	2248.82
1476.42	91.3385	1220.39	429.737	125.217	0	1871.02
2658.61	994.248	1591.21	1491.03	207.136	45.5646	4253.45
471.01	60.459	31924	176.846	210.247	646.718	116832
75.8328	302.298	0	253.226	1333.33	5.93342	1245.72
98.6293	209.583	1037.66	164.607	0	23.2234	4214.47
3011.79	1335.64	1921.64	1876.08	350.682	24.118	6325.61
199.143	103.327	35384.2	0	171.282	161.35	125829
24.103	12.5886	64.8038	0	0	0	0
90.2912	22.6242	0	20.6221	0	17.642	236.192
66.1421	51.8187	0	0	0	0	0
3798.74	1436.88	2929.92	2833.3	1704.9	275.47	7822.05
19.6756	0	61.6956	37.8893	101.985	0	0
122.68	886.246	33722.8	0	0	1395.82	133037
0	89.2217	0	0	9.62839	21.2475	0
0	0	0	0	192.32	0	0
733.387	79.6458	223.243	175.565	189.906	6.47442	477.553
205.454	1317.78	16245.3	284.218	312.049	22.4337	63478.6
208.682	9.16295	20.1552	39.5363	0	0	91.0527
0	0	474.387	0	95.0656	0	0
254.265	4.21509	432.922	312.671	0	0	314.447
1254.01	247.707	4091.53	332.387	126.45	15.7569	12648.6
9053.24	5119.97	58469.1	4695.23	1771.81	494.925	210692
1779.48	914.322	1092	1731.59	0	244.886	4555.13
1372.38	295.788	1861.89	906.704	599.004	54.4468	3950.36
439.842	689.755	22275.1	495.88	301.241	36.2417	77219.9
39.8148	0	577.797	95.2504	0	10.402	86.382
2854.17	822.252	1999.64	1514.39	368.637	914.374	7523.6
3664.04	788.763	3151.19	2515.87	279.011	984.386	9201.84
58.9813	201.169	25715.6	0	0	1370.8	96611.9
1425.62	434.752	1071.46	621.254	0	75.3252	2265.99
370.959	814.849	8299.38	36.374	20.5085	0	33298.4
405.292	173.537	35170.3	371.438	342.804	333.188	124345
4340.24	1978.52	26811.7	1991.19	248.368	97.5267	110863
81.5709	20.2788	0	31.4185	285.293	58.6912	0
49.0726	83.3015	0	19.95	13.9146	0	0
3041.52	857.18	1979.36	1559.15	291.979	513.377	6742.17
1399.93	384.356	0	528.679	0	0	562.444
1731.75	486.847	1321.33	682.292	325.696	760.992	5441.65
25.8184	0	443.277	0	0	22.5673	54.8695
9760.38	6935.94	70471.5	6958	1583.5	465.275	246445
806.087	283.505	720.303	472.345	741.797	243.736	1112.26
0	9.69281	0	0	167.608	0	39.037
4392.72	1471	749.385	1898.93	288.964	94.9187	3208.92
1081.31	550.896	31655.9	565.292	443.72	219.945	119339
596.651	459.186	5391.82	477.762	0	24.3737	20001.3
0	0	0	145.001	2.56925	0	119.851
169.415	51.3255	13480.1	103.304	6.70414	117.985	55042.1
199.628	346.575	10690.7	191.435	0	61.9671	34648.8
0	0	67.8385	90.1588	0	0	770.1
1276.14	652.107	1247.25	1057.41	223.765	302.383	3209.9
0	58.8034	0	71.9171	29.7106	107.104	0
176.403	0	36080.2	44.4667	0	123.261	125615
427.736	319.986	539.287	704.211	14.4279	52.5219	3150.73
0	0	89.4566	4.69165	108.661	0	0
143.71	881.709	19097.8	238.919	0	29.5972	77646.4
977.91	367.968	1248.68	192.311	143.123	53.4732	3989.37
95.7457	0	965.397	4.89404	0	7.01301	3222.78
119.452	623.027	29739.9	122.532	86.4195	52.6383	113410
0	0	0	4.76815	0	25.541	0
520.459	229.134	0	329.03	331.063	35.54	1061.39
2300.3	756.482	160.609	782.867	453.536	167.684	1407.79
254.047	1246.57	29844.3	189.394	87.1963	393.502	124829
292.275	215.548	999.005	255.872	0	87.363	3740.41
1264.3	411.1	189.296	398.663	147.912	336.048	2363.13
3420.35	1117.38	1612.91	1834.92	457.595	642.793	6479.48
14900.5	7762.41	79314.6	7881.45	1710.15	2774.22	244259
35.1513	182.847	155.013	150.401	63.367	50.2218	216.628
956.99	92.552	1074.17	183.025	0	0	2931.28
3280.3	5648.79	58126.6	2118.94	1205.09	227.561	234586
3567.94	1159.07	2149.45	1249.84	247.629	449.661	7770.43
115.644	0	970.185	313.402	3804.26	10.1996	927.065
48.9419	846.275	26699.2	11.6427	0	176.558	102924
0	66.4932	0	0	1.65122	16.7224	0.233615
6371.39	2546.24	2288.3	2951.58	1349.67	208.165	2938.53
1528.53	411.551	852.623	708.289	47.7644	61.4551	3190.6
417.697	1049.16	23148.6	392.185	186.588	114.43	85639.2
11156	6951.94	79148.6	7406.63	1871.07	180.16	244703
564.356	140.357	102.111	176.271	0	33.6677	594.683
89.7713	66.4204	865.275	0	185.706	164.172	3360.3
3546.04	955.891	1980.66	1401.36	80.3275	1812.72	6036.69
5122.77	2985.27	68024.5	2344.49	694.06	1546.58	238692
0	0	0	13.1309	85.1463	1.59812	432.727
257.14	129.372	27508.1	31.5124	0	1087.62	100770
622.822	146.859	5919.61	370.515	0	99.726	17601.9
4969.16	1296.68	5654.63	1786.19	619.403	638.688	18724.7
672.163	279.212	2352.2	558.909	0	0	6325.21
0	0	0	90.1815	0	26.6259	189.787
0	0	0	0	0	35.199	0
120.598	368.86	457.169	207.914	18.6615	29.2229	3120.71
1249.62	65.834	3268.92	494.206	158.115	0.96859	9136.99
567.667	226.285	843.801	253.329	172.937	0	3880.41
12.5895	0	13.9598	40.0882	0	21.3246	0
4421.76	2292.12	27441.9	2283.65	419.362	503.89	105956
1874.55	842.208	1282.58	1587.71	1183.29	337.785	2343.56
742.257	153.707	365.212	357.879	43.7639	77.0431	1158.17
0	799.832	17534	16.8327	0	130.372	70156.9
17.2353	341.83	0	65.2493	854.653	125.031	423.94
962.592	430.571	275.175	452.797	675.417	284.655	2894.67
567.009	0	33.0189	323.87	0	0	0
7686.69	122805	1660.6	34094.9	57464.1	45.9877	4354.18
1527.55	604.118	126.887	640.309	0	52.0546	1323.59
221.681	195.811	834.662	125.106	57.157	0	1433.43
31.2622	0	70.403	0	211.902	0	0
2828.55	542.229	545.479	1210.44	67.6833	94.8189	58.0898
431.387	117.357	757.255	300.827	29.6351	124.607	1225.77
151.162	558.68	16611.9	133.499	0	66.355	60516.1
617.774	279.904	192.177	362.398	0	19.1554	2025.4
90.187	80.395	133.178	399.252	95.4031	148.116	1910.14
0	0	354.754	36.3394	0	90.2407	0
1116.57	354.933	973.932	551.601	0	46.5713	2707.4
1315.29	438.528	778.028	461.301	40.0298	38.7186	2688.87
0	1.9452	25.0498	0	80.4125	34.7206	0
606.802	163.053	0	123.312	54.2884	0	0
99.593	155.643	237.759	106.199	109.282	7.46374	348.505
26.7466	71468.1	361.475	47.0921	109.065	48.7739	3080.14
67.6762	0	0	47.6306	0	95.298	0
1906.47	424.616	1058.94	710.133	0	0	4400.39
2315.27	1571.65	5911.24	1164.78	267.793	268.814	27480.3
851.108	158.936	470.927	258.759	0	0	715.953
512.292	326.782	39.8046	332.322	162.686	150.554	1714.69
213.07	463.505	25137.2	269.012	3.94873	428.914	89968.9
57.3819	0	34744.7	0.840789	2.43977	186.785	130570
1876.27	669.679	220.84	623.566	90.063	81.167	2976.23
0	50.53	86.5564	67.5649	55.4256	47.095	0
3333.91	1033.19	2016.8	1767.82	164.403	600.573	5101.12
133.904	155.405	349.044	219.554	487.411	70.8917	0
0	0.461738	0	29.6333	95.3199	38.92	0
0	0	85.0804	2.51924	30.3439	62.9738	0
422.271	621.884	29139.3	194.752	892.952	358.431	109110
298.504	356.307	328.162	241.394	553.341	139.193	1325.2
226.848	1311.01	31002.7	0	181.711	30.6596	116476
7406.81	1851.45	872.15	2711.99	334.673	0	848.009
106.905	65455.6	596.987	10.956	177.008	30.8806	761.316
3285.88	952.35	1906.34	1230.36	630.388	183.872	6619.84
0	0	0	0	12.1291	5.02993	292.26
123.371	59.4009	250.214	217.579	65.0155	26.3443	436.019
161.789	1181.46	29336.8	39.6816	87.9966	82.6642	116976
1318.59	442.144	994.182	908.825	984.438	452.831	2734.01
2490.96	297.613	2357.58	941.396	291.635	252.993	5438.32
4366.91	1235.76	3191.78	2324.75	277.834	1559.14	7823.66
0	0	386.268	37.8046	0	0	0
5032.64	1462.07	6309.63	3145.3	416.021	2658.65	15908.2
2885.04	1449.14	2268.64	1284.87	234.983	0	10190.5
1367.92	1291.91	1809.09	873.264	126.6	245.35	3439.33
2826.45	353.822	5303.88	1762.47	834.389	1488.88	6701.86
0	0	0	0	166.706	1.26482	87.771
74.4091	149.977	267.18	148.997	52.2158	0	453.004
189.147	145.383	22.0671	185.355	125.43	23.5048	0
0	0	0	0	0.104999	0	0
865.774	427.708	31058.7	543.714	1736.9	152.166	108974
7858.16	3429.48	21804	2095.27	780.815	182.402	81782.5
8197.15	2107.5	1689.09	2463.56	543.417	202.659	6379.69
434.537	1673.37	28687.9	198.036	0	2323.55	110045
139.576	2219.94	1082.91	436.921	482.708	6.71274	3066.12
12852.9	4312.18	8895.74	9325.35	1682.61	2654.42	28954.6
37735.5	10343.8	5306.96	12413.8	4262.98	607.44	17669.4
999.007	603.604	58945	408.066	520.276	511.047	218528
24243.1	15420	181597	14918.7	3477.12	1680.38	222365
939.502	711.746	28332.5	669.307	0	82.8326	109127
111.584	59620.3	468.498	31270.6	15.5412	8311.77	1972
4688.61	1960.95	29764.7	928.595	446.361	966.021	114387
0	0	170.002	72.7259	109.847	11.6372	10.1714
8962.97	2590.27	1777.43	2626.28	800.368	181.483	5606.02
266.619	778.441	28873.9	154.035	1.81754	498.315	104821
116.723	81.1039	0	179.785	381.764	0	60.8985
628.495	349.358	3277.65	13.98	25.2305	59.7142	10818
81.9338	0	293.856	55.5967	0	5.56954	154.146
405	72.9365	60653.1	127.392	56.5326	538.443	223053
5806.5	2730.15	36145.6	3500.74	1174.05	1416.22	132511
1000.29	1698.52	1490.06	1782.92	595.923	235.892	4065.32
385.631	69.3237	190.754	439.317	330.466	43.9681	392.822
2287.51	628.673	1377.54	995.612	317.668	106.17	2534.63
1698.71	730.842	206.952	726.506	41.642	117.743	2649.04
0	0	121.45	126.528	0	0	0
24.9326	0	352.134	0	0	57.5666	0
0	0	191.376	0	0	39.4064	0
1743.39	629.519	818.675	904.185	202.279	229.193	1499.93
1735.06	349.23	1717.72	965.978	0	248.172	4487.52
7602.74	6637.48	59548.4	4023.47	1114.75	564.307	238009
0	180	0	0	0	0	29.2542
1605.61	603.974	1567.8	519.3	7.5299	255.146	4467.46
0	0	27.5128	29.1948	75.0134	58.0744	0
253.949	621.003	7183.52	189.412	42.8846	42.7844	28396.7
0	0	0	122.665	0	0	0
0	25.6345	273.059	152.777	122.177	0	155.258
185.776	82.8318	355.018	156.318	226.254	0	2740.5
13514.3	4638.39	44079.1	10796.5	2538.81	3398.18	151628
229.859	114.329	315.202	297.979	124.891	45.2301	1518.98
33.7985	152.547	209.256	292.365	42.4452	38.6051	183.797
456.685	166.482	74.0969	268.346	263.437	54.8184	1205.22
1145.01	313.405	829.245	331.507	39.7336	0	114.889
252.421	306.048	0	178.214	44.6696	0	428.344
0	242.845	0	81.0684	162.317	0	0
1367.28	351.286	1247.18	718.801	280.908	270.997	2670.38
1464.97	380.983	693.929	724.153	195.751	107	1318.53
917.517	101.083	0	176.155	0	0	236.252
51.8116	12.9305	0	69.5606	0	0	0
0	0	120.211	8.96355	0	0	309.044
0	0	0	4.56991	0	0	0
5034.08	1166.61	2475.02	1355.69	103.04	18.9571	6301.49
161.279	41064.7	0	2257.33	100.753	0	1239.32
563.275	63.9352	1015.16	344.481	408.691	0	3384.37
3411.35	2218.44	30546.5	3123.99	1136.57	790.081	116033
14123.5	8795.65	98164.6	7424.2	2218.81	653.116	240473
7.06921	60623.1	938.448	882.974	120.25	0	1461.71
1220.89	710.358	709.365	368.133	55.0089	469.915	4175.75
1262.09	249.5	1216.8	371.223	76.1927	215.519	3537.03
0	0	0	0	0	0	0
298.568	1122.85	32099.4	160.116	0	862.107	132419
202.859	87.3569	326.652	35.5657	161.448	0	202.232
0	127.096	0	0	0	6.80546	0
19.3956	0	267.607	13.5386	16.7589	0	0
1033.49	763.621	9959.5	971.822	254.167	131.554	38147
813.38	778.805	30748.8	623.959	202.844	1075.47	114925
1934.49	620.309	1503.59	806.432	249.937	4.35297	7200.21
2018.55	746.372	2621.81	809.029	33.9786	0	10209.9
592.802	175.776	846.866	446.301	0	111.589	1196.06
66.6881	489.041	27361.6	0	143.388	189.261	105913
1161.39	22.6077	1430.79	505.901	0	341.613	4036.21
1131	412.879	31.5431	408.534	31.0679	0	200.02
1352.82	390.535	459.993	717.686	0	689.602	1691.86
70.2094	210.229	196.397	100.28	53.4338	0	1328.66
298.392	863.891	30978.7	71.1257	2.25929	267.994	123085
856.19	224.569	80.4062	396.592	0	76.1996	742.141
606.699	457.566	160.181	457.921	179.095	410.183	1178.71
67.6697	53.9747	35.7069	56.8076	173.333	0	0
402.428	935.628	6907.57	652.076	41.0314	196.872	23068.9
7694.05	2760.39	1311.23	2108.39	383.579	133.172	6788.69
571.996	192.665	888.539	236.096	0	0	1344.81
419.105	288.314	0	264.741	43.4117	63.7596	2001.43
0	0	128.448	0	0	58.0338	0
2496.6	1086.88	236.159	728.369	387.553	72.085	2080.6
2977.51	1028.12	2167.16	1872.63	611.363	322.666	3406.33
1248.56	188.905	316.079	807.988	3790.6	0	874.32
1844.98	942.94	7810.73	1602.21	264.33	232.576	27234.5
3580.64	1141.34	3963.3	1852.83	327.702	888.998	12009.9
912.574	177.289	1606.14	451.539	31.4024	45.4241	5229.75
929.759	476.339	32407.6	615.665	309.898	4359.03	117498
0	39.9284	106.871	0	152.371	33.4386	9.7306
1760.52	363.662	1155.45	1210.8	200.068	218.097	2370.14
636.61	291.778	143.053	329.641	208.619	0	1217.47
2480.45	620.429	1641.23	1050.85	96.6377	414.058	3603.45
0	547.333	31479.1	7.17448	93.3139	6.81425	120331
113.905	174.823	1007.2	677.375	0	177.613	2083.59
0	45.05	0	0	76.1329	0	0
397.102	0	1512.14	215.695	164.885	0	3081.54
1541	365.482	369.024	744.526	0	88.3911	1009.33
1097.3	2204.83	34809.1	1102.13	588.859	307.624	129661
199.838	0	6301.79	105.023	40.2205	21.9096	15722.3
293.125	0	518.284	245.695	290.148	28.3631	387.944
2973.37	813.987	1812.07	1583.76	198.71	357.461	4569.43
71.7113	0	169.389	139.971	268.047	20.3018	0
1968.99	801.51	986.342	1050.44	698.292	814.18	3010.08
1371.68	771.679	2653.39	668.972	269.899	104.215	13417.3
1126.1	408.32	466.586	380.736	263.794	61.8017	2067.29
0	0	0	0	0	0	5.20599
0	0	17.7945	73.4259	275.732	0	0
190.604	131.83	32493.6	145.437	92.2257	371.565	126996
562.297	75.113	98.5181	249.633	142.613	7.29717	13.0532
130.572	292.738	0	199.059	0	6.81502	694.702
1901	747.081	1172.89	1141.11	46.6748	158.106	3648.08
944.482	341.26	346.408	373.018	0	83.4622	1396.76
5253.75	0	246089	2765.82	241089	250812	39626.5
1559.72	268.164	308.681	413.922	10.8276	19.0911	1650.24
0	178.913	0	0	89.0994	0	328.537
0	0	190.51	0	73.2971	0	0
9.8333	0	52.5294	0	41.2343	0	0
2042.4	272.74	2989.01	1021.74	397.171	67.433	5220.97
367.162	2032.25	26125.6	276.179	995.171	20.427	110761
8660.82	2158.58	4917.55	3202.79	1321.9	133.87	13015.1
198.94	430.74	34402.1	99.9296	386.484	142.135	122615
0	0	290.054	9.83461	198.741	0	270.896
1693.19	544.971	1251.93	1424.01	446.749	98.7028	2108.89
8063.84	3081.89	4558.91	4475.9	989.117	1758.11	13899.7
29.4368	0	99.0454	20.3127	52.0981	0	0
231.256	0	135.503	155.768	0	2.68161	0
1558.5	281.495	531.009	425.653	157.011	0	293.11
1222.71	339.967	670.02	360.079	121.618	29.284	2990.02
1435.44	350.773	0	634.475	0	159.351	329.319
818.932	178.034	669.59	223.332	0	96.525	1110.76
2785.8	470.821	3352.55	1497.99	485.094	368.501	7250.06
2541.38	890.938	1223.07	1129.63	372.508	143.492	2164.8
913.119	99.2297	797.656	638.629	0	0	762.039
0	46.6057	0	0	0	0	0
3944.67	904.893	2944.61	2365.81	547.741	837.356	8356.92
0	17.7418	0	96.1131	460.406	0	211.122
4081.99	1210.66	2763.33	2608.68	568.441	666.283	6412.45
5481.06	2651.57	9190.51	3487.69	1013.63	203.659	37330.7
1406.4	500.514	2586.47	590.747	84.6776	0	9438.53
83.1135	182.143	133.569	91.5505	0	136.098	190.162
144.708	30.9951	0	136.566	413.83	50.55	0
0	170.819	108.551	148.567	42.6087	0	589.112
8.64329	0	332.585	0	41.9579	14.128	0
310.967	256.388	0	262.637	0	26.2344	69.6986
3062.16	1439.94	36434.4	1447.26	442.277	397.813	128743
810.964	259.587	1082.23	683.028	160.413	295.561	2901.43
1592.88	366.686	417.255	407.672	195.094	0	538.477
385.662	524.875	30688.9	235.826	82.2562	345.434	113350
4181.4	1617.57	3503.19	2459.94	569.071	1711.35	10294.8
1634.7	495.66	1876.6	887.724	183.879	0	6026.21
383.125	25.9388	32437.7	111.946	383.905	540.556	120083
1407.4	563.238	468.816	662.863	0	126.01	2223.93
1379.62	642.721	500.531	851.989	441.068	257.17	2601.15
1151.61	286.277	1196.6	260.581	111.637	20.653	2886.12
446.594	79.8281	27409.2	283.155	451.383	256.685	98127.4
0	27.2955	0	0	214.351	0	0
1115.55	163.156	188.261	294.714	123.075	106.915	0
8580.52	3110.15	30617	2107.95	580.698	909.307	115843
1168.43	376.594	609.208	509.666	340.587	102.292	2387.84
4044.71	1043.92	1099.59	1474.96	264.144	250.085	1647.96
592.762	28.8172	644.491	106.162	262.15	1138.48	1016.47
473.983	9.64912	443.272	81.2729	265.854	236.005	486.028
663.086	235.198	508.566	379.735	411.006	109.483	346.309
851.398	286.556	1105.79	520.747	0	123.677	2788.68
102.134	0	35966	46.4068	152.608	862.927	124343
1562.71	703.916	1172.81	921.681	171.327	71.0476	4993.34
6667.03	1884.63	1432.75	2874.28	361.14	60.0264	1832.32
225.66	383.72	27554.2	124.09	101.008	195.453	103279
871.213	285.093	785.76	654.278	224.543	16.0465	2619.93
1389.34	522.352	412.097	506.234	31.0231	0	1566.91
0	0	6.36813	72.2343	3.26653	2.64647	0
1556.32	784.496	19378.9	1924.82	2115.8	210.657	74824.8
161.114	414.822	31361.2	50.2111	280.026	886.339	117373
2708.49	675.983	2163.16	1075.04	538.902	759.372	5691.25
3127.01	692.853	2807.48	1643.41	402.328	710.491	6465.52
0	225.732	0	89.0279	1.88551	40.5114	436.665
1380.03	70835.4	1467.93	9996.25	10242.4	66.7075	3672.98
900.18	39.2985	1619.14	428.155	72.3222	0	2819.22
3163.01	766.09	1514.09	1574.49	575.603	0	2225.14
3117.83	1146.85	1508.2	1256.95	195.896	40.4929	7006.24
9362.87	8900.85	67840.1	4657.53	1334.45	336.281	246522
123.877	153.588	0	146.876	0	0	839.7
4179.56	1248.71	31395.8	1264.92	331.28	960.93	109433
52.0793	39.5892	26.7091	0	216.23	0	0
0	48.1889	6.20071	51.3701	0	0	52.3005
1505.17	645.238	57.0677	276.263	138.314	18.6992	95.0032
142.688	114.924	763.221	320.832	49.2661	37.5845	637.008
99.6691	595.134	0	148.905	36.5182	94.1836	20.6855
0.373162	187.94	0	51.034	40.1389	12.1135	570.294
